GEOID20,NAME20,NAMELSAD20,TOWN_NAME,CouncilOfG,County,Area_SqMil,Area_Sqft,Area_SqM,HealthSens,SocioEcoFa,SensitiveP,PollExposu,PollSource,PollutionB,Score,Percentile,Rank,TotalPopul,PercentBla,PercentAme,PercentAsi,PercentNat,PercentOth,PercentHis,PercentWhi,TotalPerce,Unemployed,PovertyPer,Median_Inc
9009150900,1509,Census Tract 1509,Milford,South Central Regional,New Haven,2.096968,58460119.28,5431122.8,3.5,2.6,2.9,7.05,4.5,9.3,26.97,54.04,5.4,4000,1.4,0,3.18,0,0,8.95,89.68,13.53,40.7,8.73,131554
9009170100,1701,Census Tract 1701,Meriden,South Central Regional,New Haven,0.183445,5114150.96,475120.1712,8.6,9.6,9.1,5.3125,4.62,7.1,64.61,85.78,8.6,1359,28.92,0,2.28,0,20.53,57.25,37.75,108.98,34.1,58.12,30000
9009157400,1574,Census Tract 1574,Orange,South Central Regional,New Haven,5.351313,149186042.4,13859836.86,1.6,2.5,1.8,4.925,3.722222,5.5,9.9,33.56,3.4,4363,8.09,0,14.62,0,2.54,0.94,73.28,26.2,26,5.43,142880
9009157100,1571,Census Tract 1571,Orange,South Central Regional,New Haven,3.644135,101592652.1,9438266.221,2.9,6.1,4.4,6.4625,3.322222,8,35.2,61.55,6.2,2453,1.92,0,13.37,0,0.33,7.58,79.01,23.2,0,6.42,86773
9009361100,3611,Census Tract 3611,Wolcott,Naugatuck Valley,New Haven,9.972441,278015694.5,25828503.19,3.9,2.1,2.9,3.614286,5.555556,4.7,13.63,38.34,3.8,6623,2.08,0.03,0.92,0,5,8.27,89.78,16.31,23.3,4.94,102816
9009345201,3452.01,Census Tract 3452.01,Naugatuck,Naugatuck Valley,New Haven,3.36196,93726053.7,8707435.316,6.4,5.3,5.9,4.366667,4.51,5.1,30.09,57.11,5.7,7227,5.38,0,8.83,0,2.88,12.94,75.85,30.03,43.4,14.81,91020
9009142800,1428,Census Tract 1428,New Haven,South Central Regional,New Haven,2.426894,67657922.59,6285626.689,5.7,4.7,5.2,5.944444,3.4375,7.2,37.44,63.71,6.4,3902,2.79,0,4.07,0,1.97,12.38,84.57,21.22,25.3,6.56,90851
9009190302,1903.02,Census Tract 1903.02,Guilford,South Central Regional,New Haven,7.900599,220256070.1,20462458.49,1.9,3.7,2.7,3.514286,1.91,1.5,4.05,21.27,2.1,5505,4.78,0,1.18,0,0,2,92.21,7.96,37.4,9.39,110557
9009171100,1711,Census Tract 1711,Meriden,South Central Regional,New Haven,1.661652,46324211.42,4303660.067,6.9,5.3,6.2,4.185714,3.79,4.1,25.42,51.31,5.1,5588,5.06,0.59,6.75,0,1.32,23.75,84.54,37.47,28.9,13.89,70934
9009175400,1754,Census Tract 1754,Wallingford,South Central Regional,New Haven,4.182514,116601789.1,10832660.68,3.8,7.4,5.6,6.866667,4.99,9.4,52.64,78.27,7.8,5240,0.42,0,7.04,0,33.8,45.84,57.94,87.1,48,8.72,85278
9009190301,1903.01,Census Tract 1903.01,Guilford,South Central Regional,New Haven,11.469665,319755906.7,29706295.79,0.1,3,1.2,3.675,1.3,1.3,1.56,11.15,1.1,6828,0.06,0,5.54,0,0.16,6.77,92.06,12.52,48.2,4.13,139699
9009194201,1942.01,Census Tract 1942.01,Madison,South Central Regional,New Haven,18.322363,510798167.2,47454702.56,0,0.1,0,3.557143,2.225,1.8,0,0,0,7253,0.21,0.55,3.2,0,0.29,3.58,92.55,7.83,16.4,2.29,155145
9009343102,3431.02,Census Tract 3431.02,Cheshire,Naugatuck Valley,New Haven,4.794037,133650069.7,12416497.77,1.1,1.6,0.9,3.8125,3.0625,2.8,2.52,15.93,1.6,4071,1.62,0,5.55,0,0.44,4.3,86.78,11.91,13.6,6.03,145313
9009344200,3442,Census Tract 3442,Middlebury,Naugatuck Valley,New Haven,10.122169,282189871.6,26216296.93,1.3,0.3,0.4,5.2125,2.3,4.6,1.84,13.2,1.3,2778,0,0,10.8,0,0.86,0.86,87.54,12.53,32.9,5.94,126327
9009352300,3523,Census Tract 3523,Waterbury,Naugatuck Valley,New Haven,2.584537,72052744.31,6693918.986,7.7,7.3,7.8,6.666667,5.509091,9.4,73.32,92.15,9.2,2805,38.22,0,0,0,5.06,34.37,38.97,77.65,113.7,41.11,50804
9009154700,1547,Census Tract 1547,West Haven,South Central Regional,New Haven,2.092586,58337957.71,5419773.619,5.5,3.6,4.5,6.425,3.8625,8.4,37.8,63.94,6.4,6645,6.09,0,1.91,0,2.93,10.99,81.01,21.93,38.6,4.96,99816
9009160200,1602,Census Tract 1602,Woodbridge,South Central Regional,New Haven,12.442746,346883847.7,32226563.98,1.4,2.7,1.8,3.457143,4.522222,3.5,6.3,27.19,2.7,5715,2.97,0,4.25,0,2.87,9.9,83.81,20,60.7,7.59,170592
9009345300,3453,Census Tract 3453,Naugatuck,Naugatuck Valley,New Haven,5.098327,142133192,13204605.63,6,5.1,5.6,5.0375,5.94,7.8,43.68,69.74,7,6322,6.5,0,0,0,0.85,19.72,86.4,27.08,17.1,7.02,102765
9009141200,1412,Census Tract 1412,New Haven,South Central Regional,New Haven,0.753813,21015113.2,1952367.902,6.9,8.2,7.9,4.675,3.4875,4.7,37.13,63.25,6.3,4884,64.78,0.23,0,0,8.87,18.86,20.37,92.73,51.7,28.77,53987
9009170600,1706,Census Tract 1706,Meriden,South Central Regional,New Haven,0.917561,25580143.43,2376473.088,7,7.1,7.3,3.857143,4.166667,3.9,28.47,55.4,5.5,2605,14.89,1.38,0,0,1.73,25.57,63.76,43.57,22.7,23.42,61506
9009170700,1707,Census Tract 1707,Meriden,South Central Regional,New Haven,0.355285,9904786.903,920184.8139,5.7,7.3,6.7,4.216667,4.3,4.6,30.82,57.79,5.8,2142,6.3,1.21,0,0.89,10.97,46.73,64.33,66.11,69.6,24.09,59034
9009170800,1708,Census Tract 1708,Meriden,South Central Regional,New Haven,1.399584,39018154.38,3624905.157,6.8,9.2,8.2,4.314286,6.15,6.7,54.94,79.18,7.9,7005,8.85,0.59,1.33,0,3.44,49.36,66.68,63.57,32.5,24.19,51818
9009171000,1710,Census Tract 1710,Meriden,South Central Regional,New Haven,0.199001,5547826.889,515409.9833,8.2,8.7,8.7,4.1875,5.677778,5.9,51.33,76.45,7.7,1841,18.36,0,0.65,0,15.7,45.19,49.27,79.9,38.8,44.27,24832
9009165600,1656,Census Tract 1656,Hamden,South Central Regional,New Haven,0.906285,25265787.42,2347268.459,4.4,7.1,5.9,5.9125,3.75,7.4,43.66,69.51,7,5452,49.41,0,1.12,0,9.65,17.17,34.87,77.35,46.5,19.77,63116
9009165700,1657,Census Tract 1657,Hamden,South Central Regional,New Haven,1.041535,29036323.95,2697562.765,4.4,4.2,4.2,6.0125,2.17,6.2,26.04,52.79,5.3,4749,44.83,0,0.32,0,7.5,15.81,37,68.46,41.4,14.03,96179
9009165801,1658.01,Census Tract 1658.01,Hamden,South Central Regional,New Haven,1.603655,44707326.03,4153446.499,4.2,7.2,5.8,5.057143,2.328571,4.4,25.52,51.65,5.2,5397,37,0,10.97,0,5.97,15.06,41.67,69,42.9,14.85,72173
9009165802,1658.02,Census Tract 1658.02,Hamden,South Central Regional,New Haven,5.043137,140594600.5,13061665.79,3.6,4.3,3.8,3.5125,2.6375,2.1,7.98,30.94,3.1,4555,26.1,0,7.11,0,1.36,10.23,62.66,44.81,30.2,12.97,116250
9009165500,1655,Census Tract 1655,Hamden,South Central Regional,New Haven,0.601248,16761845.76,1557226.427,4.3,7.8,6.2,5.8625,4.344444,7.8,48.36,74.06,7.4,4465,62.98,0.22,0.29,0,11.02,22.73,15.41,97.25,72.5,28.09,54531
